audio_path,Korean_transcript
st_set3_collectorgs200_speakergs2886_37_9.wav,배미에 물리만 병어네 가야지 덴장 겉은 거 마음대로 바르만 큰일 납니더
st_set3_collectorgs164_speakergs1418_32_9.wav,시아버님께서 옷 차리 입고 나가시몬 사람들이 가다재이 많이 말씀하심니더
st_set3_collectorgs213_speakergs2568_97_12.wav,집에 돌아와 보이니께 문이 열려 있고 빼다지에 여어둔 돈이 전부 업서젿더예
st_set3_collectorgs183_speakergs3671_53_6.wav,지금 얼른 밥상부터 채릴 테니까 배가 고프더라도 조금만 참으이소
st_set3_collectorgs233_speakergs4169_85_7.wav,여름철에 모든 음식을 잘 이카 먹고 물도 꼭 끼려 먹어야 드셔야 한데이
st_set3_collectorgs233_speakergs2467_31_9.wav,나이가 드니까 귀끼가 어두워져서 사람들이 무슨 말을 하는지 잘 못 아라듣껟니더
st_set3_collectorgs201_speakergs2453_69_11.wav,가족끼리 해돋는거 보고 새해 다짐도 하고 소원도 빌고 올라꼬 해요
st_set3_collectorgs25_speakergs508_80_7.wav,빨리 머그만 과식 되니까 배고파도 천천히 드시는 게 좋아
st_set3_collectorgs185_speakergs1905_36_8.wav,남은 무시 구디 어딘지 아는 사람들은 다른 집 무시를 빼가기도 했지예
st_set3_collectorgs25_speakergs2221_33_16.wav,애넘드리 사를 다 빼 빼끄러 가버려 비러서 없어 없어 꺼 업쓰니꺼네 마 만날 홍당보리밥 밖에 못 무겄지로
st_set3_collectorgs25_speakergs207_60_8.wav,일이 힘들어도 돈 버리가 손주들 용돈이라도 줄 수 있으니까 좋지요
st_set3_collectorgs233_speakergs4355_21_15.wav,지진이 일라면 퍼뜩 책상 밑으로 들어가 멈출 때까지 까정 지달려야 함니데이
st_set3_collectorgs213_speakergs2568_48_10.wav,올해는 날씨가 좋아가 농사도 잘 됐고 말띠기로 팔고 하이꺼네 기분 좋니더
st_set3_collectorgs212_speakergs2419_55_12.wav,시아바님께서 늗께까정 안 드러오만 홀비내가 불 키 놓고 밤새 기다리고 그랜니더
st_set3_collectorgs183_speakergs3567_3_6.wav,비단을 우예 짜노 그 과정을 한 번 좀 말해 주시렵니까
st_set3_collectorgs212_speakergs2176_39_7.wav,닭을 달구통에 넣어 두지 안으만 밤에 산짐승이 내려와가 물고 가 뻐림니더
st_set3_collectorgs185_speakergs3819_35_8.wav,대지대가리 갖다 놓고 굿판 벌리면 동네 사람들이 쭉 와가주고 구경하고 마이 그래떼이
st_set3_collectorgs183_speakergs4410_0_10.wav,친정 동네하고 이 동네하고 차리 지낼 때 생 채리는 건 뭐가 다른교
st_set3_collectorgs161_speakergs1329_58_8.wav,자식들 서울에서 직장 다니는데 바빠서 연락을 잘 못해도 잘 있지 않겠습니까
st_set3_collectorgs233_speakergs3719_12_8.wav,옛날에는 먹을 것이 업쓰니께 겨울에 거름도 맛있었고 다 묵꼬 그랬지요
st_set3_collectorgs183_speakergs3254_106_8.wav,비가 올 줄도 모르고 쎄차를 하루종일 열심히 했는데 완전히 헛수고 핻따는
st_set3_collectorgs161_speakergs1066_71_7.wav,피가 안 멈추고 이러쿠름 계속 나면 병원에 가봐야 하는 거 아인교
st_set3_collectorgs164_speakergs1572_10_11.wav,어깨가 뻐근하다 얼음찜질 좀 하구로 냉장고에 얼음 좀 꺼내 도레이
st_set3_collectorgs212_speakergs2121_64_6.wav,담장은 납따칸 돌삐를 가지고 쭉 이어 맹글기도 하는데 다 그렇지는 안니더
st_set3_collectorgs184_speakergs1410_100_13.wav,촌구석이라 젊은 사람은 함부레 없고 전부 노인들만 이쓰이꺼네 농사짓기가 너무 힘든다
st_set3_collectorgs161_speakergs1066_87_8.wav,엘리베터에 갇히면 억지로 나오려고 하지 말고 비상벨을 눌러서 도움을 청하세요
st_set3_collectorgs200_speakergs2886_11_8.wav,마다를 계속 관리해야지 안 그라모 금새 잡초가 자래가 엉망이 돼요
st_set3_collectorgs183_speakergs1936_66_9.wav,휴가 때만 되먼 사람들이 여기로 놀러와가 씨레기를 내삐리니께 언선시럽따
st_set3_collectorgs185_speakergs1771_85_7.wav,여름철에는 모든 음식을 잘 이카 먹고 물도 꼭 끓인 것만 먹어야 데에
st_set3_collectorgs219_speakergs2399_76_8.wav,지난주에 상초도 숭카 노아쓰니까네 사월 초팔쯤 데마 무글 수 있을 낌니더
st_set3_collectorgs219_speakergs3451_102_7.wav,오까심을 짜를 때는 미리 선을 끄어 놓아야 쪽바로 자를 수 이써예
st_set3_collectorgs213_speakergs3067_93_16.wav,하루 저녁에 많이 저녁이면 저녀기만 많이 짜는디 멩주는 촘촘해가 암만 짜도 마이 못 짜예
st_set3_collectorgs183_speakergs1753_76_10.wav,지난주에 상초도 숨가 났으니께 4월 초쯤 되면 먹을 수 있을 낍니더
st_set3_collectorgs183_speakergs3567_105_9.wav,배지 한 포기 키우는 것도 이러쿠럼 힘든디 어무이는 우예 평생 농새를 짓고 사랃쓸라
st_set3_collectorgs161_speakergs1599_23_6.wav,오랜만에 가족끼리 외식 한번 하자꼬 하는데 그것도 못하면 어떡해요
st_set3_collectorgs212_speakergs1976_6_9.wav,삼신 할매한테 자슥들 공부 잘하고 가족들 건강하라고 해달라고 빌어지로
st_set3_collectorgs25_speakergs508_50_9.wav,사냥하면 주인하고 일꾼들 일꾼들하고 음식도 자주 먹고 술또 먹고 그랬습니
st_set3_collectorgs183_speakergs3064_107_8.wav,요새는 세월이 좋다만 우리 클 때는 하고 싶은 것도 몬하고 골무리 많았어
st_set3_collectorgs184_speakergs1157_39_8.wav,닭을 달구통에 넣어두지 아느만 밤에 산짐승이 내려와가 물고 가버립니다
st_set3_collectorgs25_speakergs508_0_9.wav,친정 동네하고 친정 마시라고 우리 마시레 제사 지낼 때 상 채리는 거가 뭐가 다름니꺼
st_set3_collectorgs219_speakergs2652_62_7.wav,날이 더우면 소금을 쪼깨 넣고 추우면 많이 넣고 그래야 맛이 제대로 납니다
st_set3_collectorgs188_speakergs1262_58_9.wav,자쓱들 서울에서 직장 잘 댕기는디 바빠가 연락은 잘 모내도 잘 있지 안켄능교
st_set3_collectorgs233_speakergs2139_22_11.wav,오새 날씨가 가물어서 농새도 못 짓고 계속 집에만 이쓰니꺼네 정말 답땁네
st_set3_collectorgs183_speakergs3588_90_10.wav,우리 며느리는 농사 일을 잘 못 해도 청소 하나는 전강스럽고로 잘 하니더
st_set3_collectorgs185_speakergs3651_15_7.wav,옛날에는 혼재 짐장을 했는데 요즘은 힘드러가 동네 사람들하고 같이 함니더
st_set3_collectorgs187_speakergs1008_19_8.wav,옛날에는 특별한 간식이 업쓰이꺼네 옥쑤깽이나 잠자 거튼 걸 먹고 그랜니더
st_set3_collectorgs219_speakergs3264_50_7.wav,상량하만 주인하고 일꾼들이 음식도 갈라 묵꼬 술도 마시고 그래 함니더
st_set3_collectorgs164_speakergs1572_93_12.wav,삼비는 하루 저녁에만 마이 짜는디 멩주는 촘촘해가 아만 짜도 마이 못 짜예
st_set3_collectorgs183_speakergs3254_3_6.wav,일단을 우애 짜는지 그 과정을 한번 좀 말씀해 주실랍니꺼
st_set3_collectorgs187_speakergs3041_103_11.wav,올해는 배치 농사를 마우가 짐장을 할라면 배치를 잘 사와야 사 사와가 담궈야 되겠네
st_set3_collectorgs27_speakergs471_50_8.wav,상랑하만 주인하고 일꾼들이 음식도 농갈라 묵꼬 술도 무시 마시고 그랟니더
st_set3_collectorgs233_speakergs3865_29_7.wav,추석 때 차례 지내면서 조상한테 감사하다고 인사를 잘해야 된다
st_set3_collectorgs195_speakergs1352_16_9.wav,산에 가서 조그마 댕기 보면 지팽이 만들기 좋은 나무가 천지 삐까리시니더 
st_set3_collectorgs233_speakergs3573_3_6.wav,비단을 우예 짜는지 그 과정을 한번 쫌 말씀해 주실람니꺼
st_set3_collectorgs183_speakergs2034_48_11.wav,올래는 날씨가 조아가 농사도 잘 되고 밭떼기를 팔라고 하니까 기분이 참 좋다
st_set3_collectorgs183_speakergs2074_2_9.wav,수박은 큰 게 맛있다고 하는데 참외는 작은 게 맛있는 건교
st_set3_collectorgs185_speakergs2873_31_7.wav,인제 진짜 큰일 났다 자꾸 나이가 되이께네 귀가 어데져가지고 사람들 무신 말을 하는지 잘 못알아듣네
st_set3_collectorgs25_speakergs1706_102_9.wav,짜를 때는 미리 선을 끄너 놓아야 쪽빠리 잘 자를 수 이써쓰예
st_set3_collectorgs233_speakergs4016_30_11.wav,등더리에 살미치 다 벧께져썬는디 연고를 바르이꺼네 희한하구로 금방 까라안네요
st_set3_collectorgs185_speakergs2084_53_7.wav,지금 얼른 밥상부터 차릴 테니께 배가 고프더라도 조금만 참으소
st_set3_collectorgs184_speakergs1028_5_8.wav,여유 있는 사람들 기와집 지을 때 보통 몇 칸짜리 집을 짇씸니꺼
st_set3_collectorgs233_speakergs2008_18_11.wav,도로깨가 깨나 무거워가 허리 다칠 수 이쓰니께 타작 털 때 살살 뚜드래이
st_set3_collectorgs164_speakergs1572_6_11.wav,삼신할매한테 자슥들 공부 잘하고 가족들 건강하구로 해 달라고 비럳지로
st_set3_collectorgs183_speakergs3254_42_11.wav,태풍 때민에 바람이 세게 부꺼네 산사태가 날까봐 잠을 한숨도 못 잗니더
st_set3_collectorgs198_speakergs1477_66_9.wav,휴가 때만 데만 사람들이 여기에 놀러와가 씨레기를 내삐리이꺼네 언선시럽다
st_set3_collectorgs188_speakergs2855_79_7.wav,대지 잡을 때는 어른이 여럭 붙어야지 안 그라모 힘드러가 못 잠니더
st_set3_collectorgs195_speakergs1557_15_9.wav,옛날에는 혼자 김장을 핸는디 요즘은 힘드러가 동네 사람들하고 같이 합니다
st_set3_collectorgs213_speakergs2385_100_11.wav,촌구석이라 젊은 사람은 함부르 없고 전부 노인들만 이쓰니까네 농사 짓기도 힘들어
st_set3_collectorgs185_speakergs3716_32_8.wav,시아버님께서 옷 차려 입고 나가시면 사람들이 가다재이라고 많이 말씀하십니다
st_set3_collectorgs185_speakergs3207_108_9.wav,전화는 하고 시펀는디 얘기하는 중간에 전화하러 나오기가 어려워서 집에 전화를 못했습니다
st_set3_collectorgs195_speakergs1277_86_9.wav,모기향을 피우만 화재 위험이 있으이꺼네 모구장을 쳐놓고 주무시는 기 좋아예 
st_set3_collectorgs185_speakergs3819_13_9.wav,제사를 안 모실 것 같으면은 모리지만은 제사를 모실 것 가트마 정성을 들여 잘 지내야 댄데이
st_set3_collectorgs233_speakergs2287_96_10.wav,혈압약은 시간을 맞차가 챙겨 드셔야지 안 그라모 효과가 없습니데이
st_set3_collectorgs25_speakergs508_41_10.wav,자식들 때메 열심히 살았는데 이제 자식들이 이 이래 날 챙겨주니까 고맙지
st_set3_collectorgs212_speakergs2121_19_6.wav,옛날에는 특별한 간식이 없으니까 옥수게나 감자 같은 걸 먹고 그랜니더
st_set3_collectorgs184_speakergs1028_50_8.wav,상냥하고 주인하고 일꾼들이 음식 농갈라 묵꼬 술도 마시고 그랜니더
st_set3_collectorgs212_speakergs2121_21_7.wav,지진이 일나면 어떤 어떤 책상 밑에 드러가가 멈출 때까지 기다려야 함니데이
st_set3_collectorgs233_speakergs2566_73_9.wav,게오레는 주우증삼 안에 소개뭉치를 넣고 꼬매가 이번니더
st_set3_collectorgs212_speakergs2121_73_5.wav,겨울에는 주우적삼 안에 소개 뭉치를 넣고 꼬매가 이번니다
st_set3_collectorgs212_speakergs2121_3_4.wav,비단을 우예 짜는지 그 과정을 한 번 좀 말씀해 주실랍니까
st_set3_collectorgs164_speakergs1418_86_11.wav,모기향을 피우면 화재 위험이 이쓰니께 이 음 모구장을 쳐 놓고 주무시는 기 조아예
st_set3_collectorgs213_speakergs3268_43_14.wav,뼈를 짜다가 줄이 끄너지마 어 끊어진걸 때를 마카 마카 이사가 다시 짜야 함니데이
st_set3_collectorgs198_speakergs1457_58_11.wav,자식들 서울에서 직장 댕기는디 바빠가 연락은 잘 몬 해도 잘 있지 안켔는교
st_set3_collectorgs183_speakergs3858_46_8.wav,남자들은 농악도 하고 씨름도 하고 여자들은 강강수월래 하면서 놀았지요
st_set3_collectorgs161_speakergs1066_99_8.wav,옌날부텀 조상 꿈이나 대지꿈 꾸면 집에 돈 드러온다꼬 조아해찌로
st_set3_collectorgs183_speakergs3671_106_9.wav,비가 올 줄도 모리고 세 차를 하루 종일 열심히 했는데 완저이 헛수고 했데이
st_set3_collectorgs198_speakergs2138_49_8.wav,요새는 시간이 조금만 지나도 다 안 잡히고 물건도 자주 일가뿌계셔서 큰일입니다
st_set3_collectorgs198_speakergs1907_43_10.wav,베를 짜다가 줄이 터져삐면 끊어진 줄을 마카 이사다가 다시 짜야 함니데이
st_set3_collectorgs185_speakergs2851_73_6.wav,겨울에는 주우적삼 안에 소캐뭉치 여코 꼬매가 이버슴미더
st_set3_collectorgs195_speakergs1557_76_9.wav,지난주에 상추도 숭카 나스니께 사월초쯤 되면 먹을 수 있을 겁니다
st_set3_collectorgs183_speakergs2986_90_6.wav,우리 메누리는 농새 일을 잘 몬 해도 청소 하나는 정갈시럽꾸로 잘 하리다
st_set3_collectorgs185_speakergs1905_73_9.wav,게오레는 주적삼 안에 소캐여가 꼬매이가 이반니다
st_set3_collectorgs233_speakergs2467_82_7.wav,운동을 안 하면 좋은 약을 많이 무거도 아무 소용이 업씀니데이
st_set3_collectorgs233_speakergs4169_36_9.wav,남의 무시 기데가 어덴지 아는 사람은 다른 집 무시를 빼가기도 해지로
st_set3_collectorgs201_speakergs2453_21_9.wav,지진이 일어나면 어뜩 책상 밑으로 드러가가지고 멈출 때까지 기다려야 함니더
st_set3_collectorgs185_speakergs3207_53_7.wav,지금 얼른 밥상부터 채릴 테니까 배고프더라도 조금만 차므이소
st_set3_collectorgs233_speakergs4414_30_9.wav,등더리에 살 밑이 다 벗겨졌는데 연고를 바르이꺼네 희한하구로 금방 가라앉았네
st_set3_collectorgs185_speakergs3819_104_8.wav,우리 세 사람은 자식들 잘 챙기고 착해가 내가 댕기면서 자랑을 마이 한대이
st_set3_collectorgs185_speakergs4167_17_7.wav,다리도 아프고 날이 뜨거우니께 저기 거렁지에서 잠시 쉬었다 가시디
st_set3_collectorgs183_speakergs3671_16_7.wav,산에 가서 조금만 댕겨 보면 지팽이 만들기 좋은 나무가 천지삐까리다
st_set3_collectorgs183_speakergs2074_28_8.wav,수술비가 한두 푼이 아닌데 갑자기 돈 이바구를 하면 어쩌라는 말이고
st_set3_collectorgs187_speakergs1008_21_9.wav,지진이 일어나만 어떡 책상 밑으로 들어가 멈출 때까정 지달려야 합미데이
st_set3_collectorgs219_speakergs3264_68_6.wav,여기는 촌구석이라 병원에 갈라 하면 차를 타고 한참 가야 데니더
st_set3_collectorgs233_speakergs2139_44_13.wav,동네에서 무슨 사고라도 생기면 마을 사람들이 굿째이 불라가 굿하고 그래씸더
st_set3_collectorgs198_speakergs1264_47_7.wav,덴장꾹 끼리고 호박밥 해가 양념장으로 비비 무만 달싸칸 게 마신니더
st_set3_collectorgs188_speakergs1262_60_8.wav,일이 힘들어도 돈버리가 손주들 용돈이라도 줄 수 이쓰니께 좋지요
st_set3_collectorgs164_speakergs1418_81_7.wav,비가 많이 오면 축때부텀 살피고 위험하다 시프믄 퍼뜩 집에서 나와야 함니더
st_set3_collectorgs195_speakergs1466_3_17.wav,비단을 우예 짜는지 그 과정을 한번 쪽 말씀해 주실 랍니까
st_set3_collectorgs184_speakergs1067_31_9.wav,나이가 드이꺼네 기끼가 어두워져서 사람들이 무씬 말을 해도 잘 못 아라드껟니더
st_set3_collectorgs161_speakergs963_54_8.wav,소는 털만 까만 것도 있고 빨간 것도 있는데 그캐도 누런 기 제일 많지요
st_set3_collectorgs187_speakergs3041_99_7.wav,옛날부터 조상꿈이나 돼지꿈을 꾸마 집에 돈 들어온다고 조아해찌로
st_set3_collectorgs27_speakergs471_33_8.wav,애넘드리 살을 다 빼끄러가 삐리서 업쓰이껴네 만날 꽁두바리밥바께 못 무걷찌로
st_set3_collectorgs233_speakergs3361_82_4.wav,운동을 안 하믄 좋은 약을 마이 묵어도 아무 소용이 없습니대이
st_set3_collectorgs213_speakergs2385_46_9.wav,남자들은 농악도 하고 씨름도 하고 여자들은 강강수월래 하민서 노라찌로
st_set3_collectorgs212_speakergs2931_17_7.wav,다리도 아프고 날이 뜨거우니꺼네 저기 거렁지에서 잠시 쉬었다 갑시다
st_set3_collectorgs233_speakergs2566_47_10.wav,된장궁 끼리고 호박밥 해가 양념장으로 비비 무만 달싸칸 게 마신니더
